    4.318168612593019E-03,     1.546976139601163E-06,     1.820970289064378E+06
    2.342992914014632E-02,     1.550671230397116E-06,     9.880174749492381E+06
    4.252466266002260E-02,     1.559473834712019E-06,     1.793129176456337E+07
    6.158878828134329E-02,     1.573426154363779E-06,     2.596784073223617E+07
    8.060924868055212E-02,     1.592595767674456E-06,     3.398353867073978E+07
    9.957371762683868E-02,     1.617076866815380E-06,     4.197237813908762E+07
    1.184707795815925E-01,     1.646991936326270E-06,     4.992869420831264E+07
    1.372900763054534E-01,     1.682493866597422E-06,     5.784721850345030E+07
    1.560224176912539E-01,     1.723768501093313E-06,     6.572311923494127E+07
    1.746598562852584E-01,     1.771037624534211E-06,     7.355202701941943E+07
    1.931957269554095E-01,     1.824562410905785E-06,     8.133004707205701E+07
    2.116246547684416E-01,     1.884647364630654E-06,     8.905375897859889E+07
    2.299425352731013E-01,     1.951644805083334E-06,     9.672020569587721E+07
    2.481464920459200E-01,     2.025959963545242E-06,     1.043268736820917E+08
    2.662348165827499E-01,     2.108056782573184E-06,     1.118716661402012E+08
    2.842068954911772E-01,     2.198464530757313E-06,     1.193528713004090E+08
    3.020631295490202E-01,     2.297785371433814E-06,     1.267691275079292E+08
    3.198048486358250E-01,     2.406703052859741E-06,     1.341193866569983E+08
    3.374342259007216E-01,     2.525992920725439E-06,     1.414028772542402E+08
    3.549541938682627E-01,     2.656533493066695E-06,     1.486190681303488E+08
    3.723683645530915E-01,     2.799319884389670E-06,     1.557676335678148E+08
    3.896809550862713E-01,     2.955479422294218E-06,     1.628484203863769E+08
    4.068967198686529E-01,     3.126289868749133E-06,     1.698614173337694E+08
    4.240208898657294E-01,     3.313200742763247E-06,     1.768067269692367E+08
    4.410591193425462E-01,     3.517858345695814E-06,     1.836845401003366E+08
    4.580174400995809E-01,     3.742135220171626E-06,     1.904951127368032E+08
    4.749022231016818E-01,     3.988164935315867E-06,     1.972387454547354E+08
    4.917201472816638E-01,     4.258383293584864E-06,     2.039157650157444E+08
    5.084781752378722E-01,     4.555577309262755E-06,     2.105265080546775E+08
    5.251835355213937E-01,     4.882943630664266E-06,     2.170713066321254E+08
    5.418437112159039E-01,     5.244158486917828E-06,     2.235504754407774E+08
    5.584664345445955E-01,     5.643461761988128E-06,     2.299643004547861E+08
    5.750596872894016E-01,     6.085758468135496E-06,     2.363130288163293E+08
    5.916317068741809E-01,     6.576741755031189E-06,     2.425968597615843E+08
    6.081909980434632E-01,     7.123042712429172E-06,     2.488159363978454E+08
    6.247463501608411E-01,     7.732413689667979E-06,     2.549703381533869E+08
    6.413068602564068E-01,     8.413953782375459E-06,     2.610600737310037E+08
    6.578819620721263E-01,     9.178387688797529E-06,     2.670850744042250E+08
    6.744814614905903E-01,     1.003841254278445E-05,     2.730451875015233E+08
    6.911155788900368E-01,     1.100913190780928E-05,     2.789401699278720E+08
    7.077949991527415E-01,     1.210860232103281E-05,     2.847696815743913E+08
    7.245309302723980E-01,     1.335852626005604E-05,     2.905332784650778E+08
    7.413351717692354E-01,     1.478513711162525E-05,     2.962304054842650E+08
    7.582201944429638E-01,     1.642033803367240E-05,     3.018603885189128E+08
    7.751992333912388E-01,     1.830317956798081E-05,     3.074224258352551E+08
    7.922863967197564E-01,     2.048179355300885E-05,     3.129155784888127E+08
    8.094967930021649E-01,     2.301594797496439E-05,     3.183387595388709E+08
    8.268466813590198E-01,     2.598045607872737E-05,     3.236907218014686E+08
    8.443536490775125E-01,     2.946977460345703E-05,     3.289700438262624E+08
    8.620368230752958E-01,     3.360427832582113E-05,     3.341751137189608E+08
    8.799171233465515E-01,     3.853893017841137E-05,     3.393041103477063E+08
    8.980175689953691E-01,     4.447542586831294E-05,     3.443549813624103E+08
    9.163636508211717E-01,     5.167945960136780E-05,     3.493254173114458E+08
    9.349837890603158E-01,     6.050567163230453E-05,     3.542128209473450E+08
    9.539099131810572E-01,     7.143435037164039E-05,     3.590142734914649E+08
    9.731781314962957E-01,     8.512645045222711E-05,     3.637264795881792E+08
    9.928296961292298E-01,     1.025080100348429E-04,     3.683457288684551E+08
    1.012912131056515E+00,     1.249026741080234E-04,     3.728678204895624E+08
    1.033480764077091E+00,     1.542456377902410E-04,     3.772879835876709E+08
    1.054600752317245E+00,     1.934397707421218E-04,     3.816007744281256E+08
    1.076349828623930E+00,     2.469696223346496E-04,     3.857999452080905E+08
    1.098822109542471E+00,     3.220037492647533E-04,     3.898782738736892E+08
    1.100253146605159E+00,     3.276438982768015E-04,     3.901289721534396E+08
    1.101687483593564E+00,     3.334156542962256E-04,     3.903791637511575E+08
    1.103125152533069E+00,     3.393228677413895E-04,     3.906288464139960E+08
    1.104566185913442E+00,     3.453695248294843E-04,     3.908780178661405E+08
    1.106010616696239E+00,     3.515597531839320E-04,     3.911266758080915E+08
    1.107458478324559E+00,     3.578978277168140E-04,     3.913748179163074E+08
    1.108909804733056E+00,     3.643881767925002E-04,     3.916224418428410E+08
    1.110364630358216E+00,     3.710353886876856E-04,     3.918695452149681E+08
    1.111822990148914E+00,     3.778442183639402E-04,     3.921161256348066E+08
    1.113284919577264E+00,     3.848195945699370E-04,     3.923621806789302E+08
    1.114750454649748E+00,     3.919666272914428E-04,     3.926077078979717E+08
    1.116219631918671E+00,     3.992906155683957E-04,     3.928527048162187E+08
    1.117692488493913E+00,     4.067970556994973E-04,     3.930971689311996E+08
    1.119169062055025E+00,     4.144916498561140E-04,     3.933410977132623E+08
    1.120649390863647E+00,     4.223803151285207E-04,     3.935844886051416E+08
    1.122133513776289E+00,     4.304691930291137E-04,     3.938273390215189E+08
    1.123621470257462E+00,     4.387646594786614E-04,     3.940696463485695E+08
    1.125113300393199E+00,     4.472733353034996E-04,     3.943114079435045E+08
    1.126609044904941E+00,     4.560020972730146E-04,     3.945526211340960E+08
    1.128108745163840E+00,     4.649580897091863E-04,     3.947932832181968E+08
    1.129612443205479E+00,     4.741487367015855E-04,     3.950333914632471E+08
    1.131120181745006E+00,     4.835817549635595E-04,     3.952729431057692E+08
    1.132632004192734E+00,     4.932651673678162E-04,     3.955119353508525E+08
    1.134147954670185E+00,     5.032073172019299E-04,     3.957503653716247E+08
    1.135668078026622E+00,     5.134168831872133E-04,     3.959882303087116E+08
    1.137192419856071E+00,     5.239028953071985E-04,     3.962255272696834E+08
    1.138721026514865E+00,     5.346747514951661E-04,     3.964622533284892E+08
    1.140253945139715E+00,     5.457422352334633E-04,     3.966984055248771E+08
    1.141791223666331E+00,     5.571155341211072E-04,     3.969339808637995E+08
    1.143332910848628E+00,     5.688052594699276E-04,     3.971689763148065E+08
    1.144879056278517E+00,     5.808224669938333E-04,     3.974033888114225E+08
    1.146429710406322E+00,     5.931786786602077E-04,     3.976372152505076E+08
