  1,   5.686557747354173E-005,  -8.229163097429733E+003,   5.686557836006751E-005,  -8.229163167605064E+003,   2.681002683735126E-016,   5.614481753635878E+000,   1.871493917878626E+000,   3.338694091847687E-019,   1.192905270875794E-022
  1,   5.686557747354173E-005,  -8.119223483462577E+003,   5.686557836006751E-005,  -8.119223554588128E+003,   2.681002683735126E-016,   5.465467629679408E+000,   1.821822543226469E+000,   1.121303210649733E-018,   4.006382356203722E-022
  1,   5.686557747354173E-005,  -8.010752635951514E+003,   5.686557836006751E-005,  -8.010752708040153E+003,   2.681002683735126E-016,   5.320408493999966E+000,   1.773469497999989E+000,   3.646741963753392E-018,   1.302969841024844E-021
  1,   5.686557747354173E-005,  -7.903730932534556E+003,   5.686557836006751E-005,  -7.903731005599321E+003,   2.681002683735126E-016,   5.179199377136563E+000,   1.726399792378855E+000,   1.149458157362033E-017,   4.106979126708510E-021
  1,   5.686557747354173E-005,  -7.798139012999684E+003,   5.686557836006751E-005,  -7.798139087053795E+003,   2.681002683735126E-016,   5.041738095625789E+000,   1.680579365208597E+000,   3.514376258715146E-017,   1.255675976154484E-020
  1,   5.686557747354173E-005,  -7.693957775782599E+003,   5.686557836006751E-005,  -7.693957850839451E+003,   2.681002683735126E-016,   4.907925178058552E+000,   1.635975059352851E+000,   1.043089376553055E-016,   3.726926699642813E-020
  1,   5.686557747354173E-005,  -7.591168374511241E+003,   5.686557836006751E-005,  -7.591168450584412E+003,   2.681002683735126E-016,   4.777663793099379E+000,   1.592554597699793E+000,   3.007840905491660E-016,   1.074692431055020E-019
  1,   5.686557747354173E-005,  -7.489752214596495E+003,   5.686557836006751E-005,  -7.489752291699747E+003,   2.681002683735126E-016,   4.650859679416142E+000,   1.550286559805381E+000,   8.432980495817926E-016,   3.013078349171771E-019
  1,   5.686557747354173E-005,  -7.389690949868422E+003,   5.686557836006751E-005,  -7.389691028015702E+003,   2.681002683735126E-016,   4.527421077469515E+000,   1.509140359156505E+000,   2.300510475642518E-015,   8.219654142018762E-019
  1,   5.686557747354173E-005,  -7.290966479257445E+003,   5.686557836006751E-005,  -7.290966558462891E+003,   2.681002683735126E-016,   4.407258663112828E+000,   1.469086221037610E+000,   6.110821661313077E-015,   2.183378042020061E-018
  1,   5.686557747354173E-005,  -7.193560943519867E+003,   5.686557836006751E-005,  -7.193561023797806E+003,   2.681002683735126E-016,   4.290285482954231E+000,   1.430095160984744E+000,   1.581664247633237E-014,   5.651238376000222E-018
  1,   5.686557747354173E-005,  -7.097456722007134E+003,   5.686557836006751E-005,  -7.097456803372089E+003,   2.681002683735126E-016,   4.176416891434423E+000,   1.392138963811475E+000,   3.991785085239827E-014,   1.426252701621640E-017
  1,   5.686557747354173E-005,  -7.002636429478263E+003,   5.686557836006751E-005,  -7.002636511944953E+003,   2.681002683735126E-016,   4.065570489574397E+000,   1.355190163191466E+000,   9.829900181798736E-014,   3.512193515327787E-017
  1,   5.686557747354173E-005,  -6.909082912954857E+003,   5.686557836006751E-005,  -6.909082996538199E+003,   2.681002683735126E-016,   3.957666065348889E+000,   1.319222021782963E+000,   2.363433485162079E-013,   8.444476146222544E-017
  1,   5.686557747354173E-005,  -6.816779248618129E+003,   5.686557836006751E-005,  -6.816779333333246E+003,   2.681002683735126E-016,   3.852625535642377E+000,   1.284208511880792E+000,   5.551696044806712E-013,   1.983604155385541E-016
  1,   5.686557747354173E-005,  -6.725708738747388E+003,   5.686557836006751E-005,  -6.725708824609602E+003,   2.681002683735126E-016,   3.750372889745612E+000,   1.250124296581871E+000,   1.274865529644502E-012,   4.555055863561181E-016
